host_ts,topic,payload_len,payload
2026-07-17T06:06:23,health_monitor/node_2/cs_ppg,312,"{""ts"":226835,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6800,0.7341,0.7846,0.8290,0.8651,0.8910,0.9054,0.9073,0.8965,0.8733,0.8384,0.7934,0.7401,0.6807,0.6179,0.5542,0.4926,0.4356,0.3857,0.3449,0.3150,0.2972,0.2920,0.2995,0.3191,0.3497,0.3897,0.4371,0.4894,0.5443,0.5989,0.6507]}"
2026-07-17T06:06:24,health_monitor/node_1/cs_imu,1515,"{""ts"":226887,""finger"":true,""mean_ax"":0.1000,""ax"":[2.3500,2.3858,2.4205,2.4528,2.4819,2.5067,2.5264,2.5404,2.5483,2.5498,2.5448,2.5335,2.5163,2.4937,2.4665,2.4355,2.4017,2.3663,2.3304,2.2950,2.2615,2.2308,2.2040,2.1819,2.1652,2.1545,2.1501,2.1522,2.1606,2.1752,2.1954,2.2207],""mean_ay"":0.2000,""ay"":[2.6183,2.6349,2.6456,2.6499,2.6478,2.6393,2.6246,2.6044,2.5791,2.5497,2.5170,2.4822,2.4463,2.4106,2.3761,2.3440,2.3154,2.2911,2.2719,2.2585,2.2513,2.2505,2.2561,2.2680,2.2858,2.3089,2.3365,2.3679,2.4018,2.4374,2.4733,2.5085],""mean_az"":0.3000,""az"":[2.7319,2.7140,2.6909,2.6632,2.6318,2.5978,2.5623,2.5264,2.4912,2.4579,2.4276,2.4013,2.3797,2.3637,2.3537,2.3500,2.3528,2.3620,2.3772,2.3980,2.4237,2.4536,2.4865,2.5215,2.5574,2.5930,2.6273,2.6591,2.6873,2.7111,2.7297,2.7425],""mean_gx"":0.4000,""gx"":[2.6782,2.6423,2.6067,2.5724,2.5407,2.5124,2.4887,2.4701,2.4574,2.4509,2.4508,2.4571,2.4697,2.4881,2.5118,2.5399,2.5715,2.6057,2.6414,2.6773,2.7123,2.7453,2.7753,2.8012,2.8222,2.8376,2.8470,2.8500,2.8465,2.8368,2.8209,2.7996],""mean_gy"":0.5000,""gy"":[2.5986,2.5777,2.5623,2.5530,2.5500,2.5535,2.5634,2.5792,2.6006,2.6269,2.6571,2.6903,2.7254,2.7614,2.7969,2.8310,2.8624,2.8902,2.9135,2.9315,2.9436,2.9495,2.9489,2.9419,2.9287,2.9097,2.8856,2.8570,2.8251,2.7907,2.7550,2.7191],""mean_gz"":0.6000,""gz"":[2.6582,2.6715,2.6905,2.7147,2.7432,2.7752,2.8096,2.8454,2.8812,2.9161,2.9488,2.9784,3.0037,3.0242,3.0389,3.0476,3.0499,3.0458,3.0353,3.0188,2.9969,2.9702,2.9396,2.9062,2.8709,2.8350,2.7995,2.7657,2.7346,2.7072,2.6844,2.6670]}"
2026-07-17T06:06:26,health_monitor/node_2/cs_ppg,312,"{""ts"":229857,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6900,0.7441,0.7946,0.8390,0.8751,0.9010,0.9154,0.9173,0.9065,0.8833,0.8484,0.8034,0.7501,0.6907,0.6279,0.5642,0.5026,0.4456,0.3957,0.3549,0.3250,0.3072,0.3020,0.3095,0.3291,0.3597,0.3997,0.4471,0.4994,0.5543,0.6089,0.6607]}"
2026-07-17T06:06:27,health_monitor/node_1/cs_imu,1515,"{""ts"":229916,""finger"":true,""mean_ax"":0.1000,""ax"":[2.3800,2.4158,2.4505,2.4828,2.5119,2.5367,2.5564,2.5704,2.5783,2.5798,2.5748,2.5635,2.5463,2.5237,2.4965,2.4655,2.4317,2.3963,2.3604,2.3250,2.2915,2.2608,2.2340,2.2119,2.1952,2.1845,2.1801,2.1822,2.1906,2.2052,2.2254,2.2507],""mean_ay"":0.2000,""ay"":[2.6483,2.6649,2.6756,2.6799,2.6778,2.6693,2.6546,2.6344,2.6091,2.5797,2.5470,2.5122,2.4763,2.4406,2.4061,2.3740,2.3454,2.3211,2.3019,2.2885,2.2813,2.2805,2.2861,2.2980,2.3158,2.3389,2.3665,2.3979,2.4318,2.4674,2.5033,2.5385],""mean_az"":0.3000,""az"":[2.7619,2.7440,2.7209,2.6932,2.6618,2.6278,2.5923,2.5564,2.5212,2.4879,2.4576,2.4313,2.4097,2.3937,2.3837,2.3800,2.3828,2.3920,2.4072,2.4280,2.4537,2.4836,2.5165,2.5515,2.5874,2.6230,2.6573,2.6891,2.7173,2.7411,2.7597,2.7725],""mean_gx"":0.4000,""gx"":[2.7082,2.6723,2.6367,2.6024,2.5707,2.5424,2.5187,2.5001,2.4874,2.4809,2.4808,2.4871,2.4997,2.5181,2.5418,2.5699,2.6015,2.6357,2.6714,2.7073,2.7423,2.7753,2.8053,2.8312,2.8522,2.8676,2.8770,2.8800,2.8765,2.8668,2.8509,2.8296],""mean_gy"":0.5000,""gy"":[2.6286,2.6077,2.5923,2.5830,2.5800,2.5835,2.5934,2.6092,2.6306,2.6569,2.6871,2.7203,2.7554,2.7914,2.8269,2.8610,2.8924,2.9202,2.9435,2.9615,2.9736,2.9795,2.9789,2.9719,2.9587,2.9397,2.9156,2.8870,2.8551,2.8207,2.7850,2.7491],""mean_gz"":0.6000,""gz"":[2.6882,2.7015,2.7205,2.7447,2.7732,2.8052,2.8396,2.8754,2.9112,2.9461,2.9788,3.0084,3.0337,3.0542,3.0689,3.0776,3.0799,3.0758,3.0653,3.0488,3.0269,3.0002,2.9696,2.9362,2.9009,2.8650,2.8295,2.7957,2.7646,2.7372,2.7144,2.6970]}"
2026-07-17T06:06:30,health_monitor/node_2/cs_ppg,312,"{""ts"":232878,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.7000,0.7541,0.8046,0.8490,0.8851,0.9110,0.9254,0.9273,0.9165,0.8933,0.8584,0.8134,0.7601,0.7007,0.6379,0.5742,0.5126,0.4556,0.4057,0.3649,0.3350,0.3172,0.3120,0.3195,0.3391,0.3697,0.4097,0.4571,0.5094,0.5643,0.6189,0.6707]}"
2026-07-17T06:06:30,health_monitor/node_1/cs_imu,1515,"{""ts"":232948,""finger"":true,""mean_ax"":0.1000,""ax"":[2.4100,2.4458,2.4805,2.5128,2.5419,2.5667,2.5864,2.6004,2.6083,2.6098,2.6048,2.5935,2.5763,2.5537,2.5265,2.4955,2.4617,2.4263,2.3904,2.3550,2.3215,2.2908,2.2640,2.2419,2.2252,2.2145,2.2101,2.2122,2.2206,2.2352,2.2554,2.2807],""mean_ay"":0.2000,""ay"":[2.6783,2.6949,2.7056,2.7099,2.7078,2.6993,2.6846,2.6644,2.6391,2.6097,2.5770,2.5422,2.5063,2.4706,2.4361,2.4040,2.3754,2.3511,2.3319,2.3185,2.3113,2.3105,2.3161,2.3280,2.3458,2.3689,2.3965,2.4279,2.4618,2.4974,2.5333,2.5685],""mean_az"":0.3000,""az"":[2.7919,2.7740,2.7509,2.7232,2.6918,2.6578,2.6223,2.5864,2.5512,2.5179,2.4876,2.4613,2.4397,2.4237,2.4137,2.4100,2.4128,2.4220,2.4372,2.4580,2.4837,2.5136,2.5465,2.5815,2.6174,2.6530,2.6873,2.7191,2.7473,2.7711,2.7897,2.8025],""mean_gx"":0.4000,""gx"":[2.7382,2.7023,2.6667,2.6324,2.6007,2.5724,2.5487,2.5301,2.5174,2.5109,2.5108,2.5171,2.5297,2.5481,2.5718,2.5999,2.6315,2.6657,2.7014,2.7373,2.7723,2.8053,2.8353,2.8612,2.8822,2.8976,2.9070,2.9100,2.9065,2.8968,2.8809,2.8596],""mean_gy"":0.5000,""gy"":[2.6586,2.6377,2.6223,2.6130,2.6100,2.6135,2.6234,2.6392,2.6606,2.6869,2.7171,2.7503,2.7854,2.8214,2.8569,2.8910,2.9224,2.9502,2.9735,2.9915,3.0036,3.0095,3.0089,3.0019,2.9887,2.9697,2.9456,2.9170,2.8851,2.8507,2.8150,2.7791],""mean_gz"":0.6000,""gz"":[2.7182,2.7315,2.7505,2.7747,2.8032,2.8352,2.8696,2.9054,2.9412,2.9761,3.0088,3.0384,3.0637,3.0842,3.0989,3.1076,3.1099,3.1058,3.0953,3.0788,3.0569,3.0302,2.9996,2.9662,2.9309,2.8950,2.8595,2.8257,2.7946,2.7672,2.7444,2.7270]}"
2026-07-17T06:06:33,health_monitor/node_2/cs_ppg,312,"{""ts"":235920,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.7100,0.7641,0.8146,0.8590,0.8951,0.9210,0.9354,0.9373,0.9265,0.9033,0.8684,0.8234,0.7701,0.7107,0.6479,0.5842,0.5226,0.4656,0.4157,0.3749,0.3450,0.3272,0.3220,0.3295,0.3491,0.3797,0.4197,0.4671,0.5194,0.5743,0.6289,0.6807]}"
2026-07-17T06:06:33,health_monitor/node_1/cs_imu,1515,"{""ts"":235982,""finger"":true,""mean_ax"":0.1000,""ax"":[2.4400,2.4758,2.5105,2.5428,2.5719,2.5967,2.6164,2.6304,2.6383,2.6398,2.6348,2.6235,2.6063,2.5837,2.5565,2.5255,2.4917,2.4563,2.4204,2.3850,2.3515,2.3208,2.2940,2.2719,2.2552,2.2445,2.2401,2.2422,2.2506,2.2652,2.2854,2.3107],""mean_ay"":0.2000,""ay"":[2.7083,2.7249,2.7356,2.7399,2.7378,2.7293,2.7146,2.6944,2.6691,2.6397,2.6070,2.5722,2.5363,2.5006,2.4661,2.4340,2.4054,2.3811,2.3619,2.3485,2.3413,2.3405,2.3461,2.3580,2.3758,2.3989,2.4265,2.4579,2.4918,2.5274,2.5633,2.5985],""mean_az"":0.3000,""az"":[2.8219,2.8040,2.7809,2.7532,2.7218,2.6878,2.6523,2.6164,2.5812,2.5479,2.5176,2.4913,2.4697,2.4537,2.4437,2.4400,2.4428,2.4520,2.4672,2.4880,2.5137,2.5436,2.5765,2.6115,2.6474,2.6830,2.7173,2.7491,2.7773,2.8011,2.8197,2.8325],""mean_gx"":0.4000,""gx"":[2.7682,2.7323,2.6967,2.6624,2.6307,2.6024,2.5787,2.5601,2.5474,2.5409,2.5408,2.5471,2.5597,2.5781,2.6018,2.6299,2.6615,2.6957,2.7314,2.7673,2.8023,2.8353,2.8653,2.8912,2.9122,2.9276,2.9370,2.9400,2.9365,2.9268,2.9109,2.8896],""mean_gy"":0.5000,""gy"":[2.6886,2.6677,2.6523,2.6430,2.6400,2.6435,2.6534,2.6692,2.6906,2.7169,2.7471,2.7803,2.8154,2.8514,2.8869,2.9210,2.9524,2.9802,3.0035,3.0215,3.0336,3.0395,3.0389,3.0319,3.0187,2.9997,2.9756,2.9470,2.9151,2.8807,2.8450,2.8091],""mean_gz"":0.6000,""gz"":[2.7482,2.7615,2.7805,2.8047,2.8332,2.8652,2.8996,2.9354,2.9712,3.0061,3.0388,3.0684,3.0937,3.1142,3.1289,3.1376,3.1399,3.1358,3.1253,3.1088,3.0869,3.0602,3.0296,2.9962,2.9609,2.9250,2.8895,2.8557,2.8246,2.7972,2.7744,2.7570]}"
2026-07-17T06:06:36,health_monitor/node_2/cs_ppg,312,"{""ts"":238938,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.7200,0.7741,0.8246,0.8690,0.9051,0.9310,0.9454,0.9473,0.9365,0.9133,0.8784,0.8334,0.7801,0.7207,0.6579,0.5942,0.5326,0.4756,0.4257,0.3849,0.3550,0.3372,0.3320,0.3395,0.3591,0.3897,0.4297,0.4771,0.5294,0.5843,0.6389,0.6907]}"
2026-07-17T06:06:36,health_monitor/node_1/cs_imu,1515,"{""ts"":239009,""finger"":true,""mean_ax"":0.1000,""ax"":[2.4700,2.5058,2.5405,2.5728,2.6019,2.6267,2.6464,2.6604,2.6683,2.6698,2.6648,2.6535,2.6363,2.6137,2.5865,2.5555,2.5217,2.4863,2.4504,2.4150,2.3815,2.3508,2.3240,2.3019,2.2852,2.2745,2.2701,2.2722,2.2806,2.2952,2.3154,2.3407],""mean_ay"":0.2000,""ay"":[2.7383,2.7549,2.7656,2.7699,2.7678,2.7593,2.7446,2.7244,2.6991,2.6697,2.6370,2.6022,2.5663,2.5306,2.4961,2.4640,2.4354,2.4111,2.3919,2.3785,2.3713,2.3705,2.3761,2.3880,2.4058,2.4289,2.4565,2.4879,2.5218,2.5574,2.5933,2.6285],""mean_az"":0.3000,""az"":[2.8519,2.8340,2.8109,2.7832,2.7518,2.7178,2.6823,2.6464,2.6112,2.5779,2.5476,2.5213,2.4997,2.4837,2.4737,2.4700,2.4728,2.4820,2.4972,2.5180,2.5437,2.5736,2.6065,2.6415,2.6774,2.7130,2.7473,2.7791,2.8073,2.8311,2.8497,2.8625],""mean_gx"":0.4000,""gx"":[2.7982,2.7623,2.7267,2.6924,2.6607,2.6324,2.6087,2.5901,2.5774,2.5709,2.5708,2.5771,2.5897,2.6081,2.6318,2.6599,2.6915,2.7257,2.7614,2.7973,2.8323,2.8653,2.8953,2.9212,2.9422,2.9576,2.9670,2.9700,2.9665,2.9568,2.9409,2.9196],""mean_gy"":0.5000,""gy"":[2.7186,2.6977,2.6823,2.6730,2.6700,2.6735,2.6834,2.6992,2.7206,2.7469,2.7771,2.8103,2.8454,2.8814,2.9169,2.9510,2.9824,3.0102,3.0335,3.0515,3.0636,3.0695,3.0689,3.0619,3.0487,3.0297,3.0056,2.9770,2.9451,2.9107,2.8750,2.8391],""mean_gz"":0.6000,""gz"":[2.7782,2.7915,2.8105,2.8347,2.8632,2.8952,2.9296,2.9654,3.0012,3.0361,3.0688,3.0984,3.1237,3.1442,3.1589,3.1676,3.1699,3.1658,3.1553,3.1388,3.1169,3.0902,3.0596,3.0262,2.9909,2.9550,2.9195,2.8857,2.8546,2.8272,2.8044,2.7870]}"
2026-07-17T06:06:39,health_monitor/node_2/cs_ppg,312,"{""ts"":241961,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6300,0.6841,0.7346,0.7790,0.8151,0.8410,0.8554,0.8573,0.8465,0.8233,0.7884,0.7434,0.6901,0.6307,0.5679,0.5042,0.4426,0.3856,0.3357,0.2949,0.2650,0.2472,0.2420,0.2495,0.2691,0.2997,0.3397,0.3871,0.4394,0.4943,0.5489,0.6007]}"
2026-07-17T06:06:39,health_monitor/node_1/cs_imu,1515,"{""ts"":242037,""finger"":true,""mean_ax"":0.1000,""ax"":[2.5000,2.5358,2.5705,2.6028,2.6319,2.6567,2.6764,2.6904,2.6983,2.6998,2.6948,2.6835,2.6663,2.6437,2.6165,2.5855,2.5517,2.5163,2.4804,2.4450,2.4115,2.3808,2.3540,2.3319,2.3152,2.3045,2.3001,2.3022,2.3106,2.3252,2.3454,2.3707],""mean_ay"":0.2000,""ay"":[2.7683,2.7849,2.7956,2.7999,2.7978,2.7893,2.7746,2.7544,2.7291,2.6997,2.6670,2.6322,2.5963,2.5606,2.5261,2.4940,2.4654,2.4411,2.4219,2.4085,2.4013,2.4005,2.4061,2.4180,2.4358,2.4589,2.4865,2.5179,2.5518,2.5874,2.6233,2.6585],""mean_az"":0.3000,""az"":[2.8819,2.8640,2.8409,2.8132,2.7818,2.7478,2.7123,2.6764,2.6412,2.6079,2.5776,2.5513,2.5297,2.5137,2.5037,2.5000,2.5028,2.5120,2.5272,2.5480,2.5737,2.6036,2.6365,2.6715,2.7074,2.7430,2.7773,2.8091,2.8373,2.8611,2.8797,2.8925],""mean_gx"":0.4000,""gx"":[2.8282,2.7923,2.7567,2.7224,2.6907,2.6624,2.6387,2.6201,2.6074,2.6009,2.6008,2.6071,2.6197,2.6381,2.6618,2.6899,2.7215,2.7557,2.7914,2.8273,2.8623,2.8953,2.9253,2.9512,2.9722,2.9876,2.9970,3.0000,2.9965,2.9868,2.9709,2.9496],""mean_gy"":0.5000,""gy"":[2.7486,2.7277,2.7123,2.7030,2.7000,2.7035,2.7134,2.7292,2.7506,2.7769,2.8071,2.8403,2.8754,2.9114,2.9469,2.9810,3.0124,3.0402,3.0635,3.0815,3.0936,3.0995,3.0989,3.0919,3.0787,3.0597,3.0356,3.0070,2.9751,2.9407,2.9050,2.8691],""mean_gz"":0.6000,""gz"":[2.8082,2.8215,2.8405,2.8647,2.8932,2.9252,2.9596,2.9954,3.0312,3.0661,3.0988,3.1284,3.1537,3.1742,3.1889,3.1976,3.1999,3.1958,3.1853,3.1688,3.1469,3.1202,3.0896,3.0562,3.0209,2.9850,2.9495,2.9157,2.8846,2.8572,2.8344,2.8170]}"
2026-07-17T06:06:42,health_monitor/node_2/cs_ppg,312,"{""ts"":244987,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6400,0.6941,0.7446,0.7890,0.8251,0.8510,0.8654,0.8673,0.8565,0.8333,0.7984,0.7534,0.7001,0.6407,0.5779,0.5142,0.4526,0.3956,0.3457,0.3049,0.2750,0.2572,0.2520,0.2595,0.2791,0.3097,0.3497,0.3971,0.4494,0.5043,0.5589,0.6107]}"
2026-07-17T06:06:42,health_monitor/node_1/cs_imu,1515,"{""ts"":245065,""finger"":true,""mean_ax"":0.1000,""ax"":[2.5300,2.5658,2.6005,2.6328,2.6619,2.6867,2.7064,2.7204,2.7283,2.7298,2.7248,2.7135,2.6963,2.6737,2.6465,2.6155,2.5817,2.5463,2.5103,2.4750,2.4415,2.4108,2.3840,2.3619,2.3452,2.3345,2.3301,2.3322,2.3406,2.3552,2.3754,2.4007],""mean_ay"":0.2000,""ay"":[2.7983,2.8149,2.8256,2.8299,2.8278,2.8193,2.8046,2.7844,2.7591,2.7297,2.6970,2.6622,2.6263,2.5906,2.5561,2.5240,2.4954,2.4711,2.4519,2.4385,2.4313,2.4305,2.4361,2.4480,2.4658,2.4889,2.5165,2.5479,2.5818,2.6174,2.6533,2.6885],""mean_az"":0.3000,""az"":[2.9119,2.8940,2.8709,2.8432,2.8118,2.7778,2.7423,2.7064,2.6712,2.6379,2.6076,2.5813,2.5597,2.5437,2.5337,2.5300,2.5328,2.5420,2.5572,2.5780,2.6037,2.6336,2.6665,2.7015,2.7374,2.7730,2.8073,2.8391,2.8673,2.8911,2.9097,2.9225],""mean_gx"":0.4000,""gx"":[2.8582,2.8223,2.7867,2.7524,2.7207,2.6924,2.6687,2.6501,2.6374,2.6309,2.6308,2.6371,2.6497,2.6681,2.6918,2.7199,2.7515,2.7857,2.8214,2.8573,2.8923,2.9253,2.9553,2.9812,3.0022,3.0176,3.0270,3.0300,3.0265,3.0168,3.0009,2.9796],""mean_gy"":0.5000,""gy"":[2.7786,2.7577,2.7423,2.7330,2.7300,2.7335,2.7434,2.7592,2.7806,2.8069,2.8371,2.8703,2.9054,2.9414,2.9769,3.0110,3.0424,3.0702,3.0935,3.1115,3.1236,3.1295,3.1289,3.1219,3.1087,3.0897,3.0656,3.0370,3.0051,2.9707,2.9350,2.8991],""mean_gz"":0.6000,""gz"":[2.8382,2.8515,2.8705,2.8947,2.9232,2.9552,2.9896,3.0254,3.0612,3.0961,3.1288,3.1584,3.1837,3.2042,3.2189,3.2276,3.2299,3.2258,3.2153,3.1988,3.1769,3.1502,3.1196,3.0862,3.0509,3.0150,2.9795,2.9457,2.9146,2.8872,2.8644,2.8470]}"
2026-07-17T06:06:45,health_monitor/node_2/cs_ppg,312,"{""ts"":248009,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6500,0.7041,0.7546,0.7990,0.8351,0.8610,0.8754,0.8773,0.8665,0.8433,0.8084,0.7634,0.7101,0.6507,0.5879,0.5242,0.4626,0.4056,0.3557,0.3149,0.2850,0.2672,0.2620,0.2695,0.2891,0.3197,0.3597,0.4071,0.4594,0.5143,0.5689,0.6207]}"
2026-07-17T06:06:45,health_monitor/node_1/cs_imu,1515,"{""ts"":248093,""finger"":true,""mean_ax"":0.1000,""ax"":[2.5600,2.5958,2.6305,2.6628,2.6919,2.7167,2.7364,2.7504,2.7583,2.7598,2.7548,2.7435,2.7263,2.7037,2.6765,2.6455,2.6117,2.5763,2.5404,2.5050,2.4715,2.4408,2.4140,2.3919,2.3752,2.3645,2.3601,2.3622,2.3706,2.3852,2.4054,2.4307],""mean_ay"":0.2000,""ay"":[2.8283,2.8449,2.8556,2.8599,2.8578,2.8493,2.8346,2.8144,2.7891,2.7597,2.7270,2.6922,2.6563,2.6206,2.5861,2.5540,2.5254,2.5011,2.4819,2.4685,2.4613,2.4605,2.4661,2.4780,2.4958,2.5189,2.5465,2.5779,2.6118,2.6474,2.6833,2.7185],""mean_az"":0.3000,""az"":[2.9419,2.9240,2.9009,2.8732,2.8418,2.8078,2.7723,2.7364,2.7012,2.6679,2.6376,2.6113,2.5897,2.5737,2.5637,2.5600,2.5628,2.5720,2.5872,2.6080,2.6337,2.6636,2.6965,2.7315,2.7674,2.8030,2.8373,2.8691,2.8973,2.9211,2.9397,2.9525],""mean_gx"":0.4000,""gx"":[2.8882,2.8523,2.8167,2.7824,2.7507,2.7224,2.6987,2.6801,2.6674,2.6609,2.6608,2.6671,2.6797,2.6981,2.7218,2.7499,2.7815,2.8157,2.8514,2.8873,2.9223,2.9553,2.9853,3.0112,3.0322,3.0476,3.0570,3.0600,3.0565,3.0468,3.0309,3.0096],""mean_gy"":0.5000,""gy"":[2.8086,2.7877,2.7723,2.7630,2.7600,2.7635,2.7734,2.7892,2.8106,2.8369,2.8671,2.9003,2.9354,2.9714,3.0069,3.0410,3.0724,3.1002,3.1235,3.1415,3.1536,3.1595,3.1589,3.1519,3.1387,3.1197,3.0956,3.0670,3.0351,3.0007,2.9650,2.9291],""mean_gz"":0.6000,""gz"":[2.8682,2.8815,2.9005,2.9247,2.9532,2.9852,3.0196,3.0554,3.0912,3.1261,3.1588,3.1884,3.2137,3.2342,3.2489,3.2576,3.2599,3.2558,3.2453,3.2288,3.2069,3.1802,3.1496,3.1162,3.0809,3.0450,3.0095,2.9757,2.9446,2.9172,2.8944,2.8770]}"
2026-07-17T06:06:48,health_monitor/node_2/cs_ppg,312,"{""ts"":251031,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6600,0.7141,0.7646,0.8090,0.8451,0.8710,0.8854,0.8873,0.8765,0.8533,0.8184,0.7734,0.7201,0.6607,0.5979,0.5342,0.4726,0.4156,0.3657,0.3249,0.2950,0.2772,0.2720,0.2795,0.2991,0.3297,0.3697,0.4171,0.4694,0.5243,0.5789,0.6307]}"
2026-07-17T06:06:48,health_monitor/node_1/cs_imu,1515,"{""ts"":251119,""finger"":true,""mean_ax"":0.1000,""ax"":[2.5900,2.6258,2.6605,2.6928,2.7219,2.7467,2.7664,2.7804,2.7883,2.7898,2.7848,2.7735,2.7563,2.7337,2.7065,2.6755,2.6417,2.6063,2.5704,2.5350,2.5015,2.4708,2.4440,2.4219,2.4052,2.3945,2.3901,2.3922,2.4006,2.4152,2.4354,2.4607],""mean_ay"":0.2000,""ay"":[2.8583,2.8749,2.8856,2.8899,2.8878,2.8793,2.8646,2.8444,2.8191,2.7897,2.7570,2.7222,2.6863,2.6506,2.6161,2.5840,2.5554,2.5311,2.5119,2.4985,2.4913,2.4905,2.4961,2.5080,2.5258,2.5489,2.5765,2.6079,2.6418,2.6774,2.7133,2.7485],""mean_az"":0.3000,""az"":[2.9719,2.9540,2.9309,2.9032,2.8718,2.8378,2.8023,2.7664,2.7312,2.6979,2.6676,2.6413,2.6197,2.6037,2.5937,2.5900,2.5928,2.6020,2.6172,2.6380,2.6637,2.6936,2.7265,2.7615,2.7974,2.8330,2.8673,2.8991,2.9273,2.9511,2.9697,2.9825],""mean_gx"":0.4000,""gx"":[2.9182,2.8823,2.8467,2.8124,2.7807,2.7524,2.7287,2.7101,2.6974,2.6909,2.6908,2.6971,2.7097,2.7281,2.7518,2.7799,2.8115,2.8457,2.8814,2.9173,2.9523,2.9853,3.0153,3.0412,3.0622,3.0776,3.0870,3.0900,3.0865,3.0768,3.0609,3.0396],""mean_gy"":0.5000,""gy"":[2.8386,2.8177,2.8023,2.7930,2.7900,2.7935,2.8034,2.8192,2.8406,2.8669,2.8971,2.9303,2.9654,3.0014,3.0369,3.0710,3.1024,3.1302,3.1535,3.1715,3.1836,3.1895,3.1889,3.1819,3.1687,3.1497,3.1256,3.0970,3.0651,3.0307,2.9950,2.9591],""mean_gz"":0.6000,""gz"":[2.8982,2.9115,2.9305,2.9547,2.9832,3.0152,3.0496,3.0854,3.1212,3.1561,3.1888,3.2184,3.2437,3.2642,3.2789,3.2876,3.2899,3.2858,3.2753,3.2588,3.2369,3.2102,3.1796,3.1462,3.1109,3.0750,3.0395,3.0057,2.9746,2.9472,2.9244,2.9070]}"
2026-07-17T06:06:51,health_monitor/node_2/cs_ppg,312,"{""ts"":254060,""hr"":79,""spo2"":98.0,""ppg_valid"":true,""finger"":true,""mean_ir"":0.5500,""ir"":[0.6700,0.7241,0.7746,0.8190,0.8551,0.8810,0.8954,0.8973,0.8865,0.8633,0.8284,0.7834,0.7301,0.6707,0.6079,0.5442,0.4826,0.4256,0.3757,0.3349,0.3050,0.2872,0.2820,0.2895,0.3091,0.3397,0.3797,0.4271,0.4794,0.5343,0.5889,0.6407]}"
2026-07-17T06:06:51,health_monitor/node_1/cs_imu,1515,"{""ts"":254150,""finger"":true,""mean_ax"":0.1000,""ax"":[2.6200,2.6558,2.6905,2.7228,2.7519,2.7767,2.7964,2.8104,2.8183,2.8198,2.8148,2.8035,2.7863,2.7637,2.7365,2.7055,2.6717,2.6363,2.6004,2.5650,2.5315,2.5008,2.4740,2.4519,2.4352,2.4245,2.4201,2.4222,2.4306,2.4452,2.4654,2.4907],""mean_ay"":0.2000,""ay"":[2.8883,2.9049,2.9156,2.9199,2.9178,2.9093,2.8946,2.8744,2.8491,2.8197,2.7870,2.7522,2.7163,2.6806,2.6461,2.6140,2.5854,2.5611,2.5419,2.5285,2.5213,2.5205,2.5261,2.5380,2.5558,2.5789,2.6065,2.6379,2.6718,2.7074,2.7433,2.7785],""mean_az"":0.3000,""az"":[3.0019,2.9840,2.9609,2.9332,2.9018,2.8678,2.8323,2.7964,2.7612,2.7279,2.6976,2.6713,2.6497,2.6337,2.6237,2.6200,2.6228,2.6320,2.6472,2.6680,2.6937,2.7236,2.7565,2.7915,2.8274,2.8630,2.8973,2.9291,2.9573,2.9811,2.9997,3.0125],""mean_gx"":0.4000,""gx"":[2.9482,2.9123,2.8767,2.8424,2.8107,2.7824,2.7587,2.7401,2.7274,2.7209,2.7208,2.7271,2.7397,2.7581,2.7818,2.8099,2.8415,2.8757,2.9114,2.9473,2.9823,3.0153,3.0453,3.0712,3.0922,3.1076,3.1170,3.1200,3.1165,3.1068,3.0909,3.0696],""mean_gy"":0.5000,""gy"":[2.8686,2.8477,2.8323,2.8230,2.8200,2.8235,2.8334,2.8492,2.8706,2.8969,2.9271,2.9603,2.9954,3.0314,3.0669,3.1010,3.1324,3.1602,3.1835,3.2015,3.2136,3.2195,3.2189,3.2119,3.1987,3.1797,3.1556,3.1270,3.0951,3.0607,3.0250,2.9891],""mean_gz"":0.6000,""gz"":[2.9282,2.9415,2.9605,2.9847,3.0132,3.0452,3.0796,3.1154,3.1512,3.1861,3.2188,3.2484,3.2737,3.2942,3.3089,3.3176,3.3199,3.3158,3.3053,3.2888,3.2669,3.2402,3.2096,3.1762,3.1409,3.1050,3.0695,3.0357,3.0046,2.9772,2.9544,2.9370]}"
